body_shape,colour,condition,displacement,fuel,has_mfk,performance,price,curb_weight,registration_age,mileage,brand
Strasse,grün,Occasion,806.0,Benzin Bleifrei,True,113.0,7800,304.0,57,9200.0,Kawasaki
Strasse,rot,Occasion,1043.0,Benzin Bleifrei,True,142.0,8900,305.0,57,18400.0,Kawasaki
Strasse,grün,Occasion,806.0,Benzin Bleifrei,True,113.0,7900,304.0,57,22700.0,Kawasaki
Strasse,grün,Occasion,1441.0,Benzin Bleifrei,True,200.0,14990,343.0,57,300.0,Kawasaki
Strasse,schwarz,Occasion,806.0,Benzin Bleifrei,True,34.0,6900,301.0,57,4200.0,Kawasaki
Strasse,orange,Occasion,1043.0,Benzin Bleifrei,True,142.0,7900,295.0,57,29900.0,Kawasaki
Strasse,grau,Occasion,1043.0,Benzin Bleifrei,True,142.0,10980,295.0,57,9700.0,Kawasaki
Strasse,rot,Occasion,806.0,Andere,True,48.0,6900,301.0,57,7850.0,Kawasaki
Strasse,grün,Occasion,649.0,Andere,True,72.08,7300,279.0,57,900.0,Kawasaki
Strasse,schwarz,Occasion,1043.0,Benzin Bleifrei,False,142.0,9980,295.0,65,23000.0,Kawasaki
Strasse,schwarz,Occasion,773.0,Benzin Bleifrei,False,48.0,7900,292.0,65,30900.0,Kawasaki
Strasse,blau,Occasion,806.0,Benzin Bleifrei,False,113.0,6900,304.0,66,15700.0,Kawasaki
Strasse,schwarz,Occasion,806.0,Benzin Bleifrei,False,34.0,7500,301.0,66,13600.0,Kawasaki
Strasse,grün,Occasion,296.0,Andere,False,34.0,4200,247.0,67,11738.0,Kawasaki
Strasse,Sonstiges,Occasion,1043.0,Andere,False,138.0,7000,398.0,67,4600.0,Kawasaki
Strasse,grün,Occasion,296.0,Benzin Bleifrei,False,39.0,4490,247.0,67,3750.0,Kawasaki
Strasse,grün,Occasion,1043.0,Benzin Bleifrei,False,142.0,10980,295.0,67,23000.0,Kawasaki
Strasse,schwarz,Occasion,1043.0,Andere,False,142.0,7900,293.0,68,21500.0,Kawasaki
Strasse,schwarz,Occasion,806.0,Benzin Bleifrei,False,95.0,6800,301.0,68,13000.0,Kawasaki
Strasse,schwarz,Occasion,1043.0,Benzin Bleifrei,True,142.0,8400,295.0,68,15000.0,Kawasaki
Strasse,schwarz,Occasion,1043.0,Benzin Bleifrei,False,141.0,9900,293.0,68,3200.0,Kawasaki
Strasse,grün,Occasion,1043.0,Andere,False,142.0,8590,293.0,67,20900.0,Kawasaki
Touring,Sonstiges,Occasion,649.0,Andere,False,63.0,5900,389.0,75,17000.0,Kawasaki
Strasse,grün,Occasion,998.0,Andere,False,200.0,11000,276.0,75,6750.0,Kawasaki
Strasse,schwarz,Occasion,806.0,Benzin Bleifrei,False,95.0,7800,301.0,79,26800.0,Kawasaki
Strasse,schwarz,Occasion,296.0,Benzin Bleifrei,False,34.0,5200,247.0,80,36600.0,Kawasaki
Chopper,Sonstiges,Occasion,903.0,Andere,False,34.0,6000,462.0,81,18536.0,Kawasaki
Strasse,weiss,Occasion,806.0,Benzin Bleifrei,False,95.0,6900,301.0,81,10000.0,Kawasaki
Touring,rot,Occasion,1352.0,Benzin Bleifrei,False,155.0,10880,383.0,81,23000.0,Kawasaki
Strasse,grün,Occasion,636.0,Benzin Bleifrei,False,131.0,9980,267.0,82,14800.0,Kawasaki
Chopper,schwarz,Occasion,1700.0,Benzin Bleifrei,False,73.0,13950,448.0,81,650.0,Kawasaki
Strasse,grün,Occasion,773.0,Andere,False,48.0,6900,292.0,87,17200.0,Kawasaki
Strasse,schwarz,Occasion,1043.0,Benzin Bleifrei,False,138.0,9450,293.0,87,7050.0,Kawasaki
Strasse,schwarz,Occasion,773.0,Benzin Bleifrei,False,48.0,6950,292.0,89,3390.0,Kawasaki
Strasse,schwarz,Occasion,748.0,Andere,False,106.0,4990,293.0,89,21000.0,Kawasaki
Chopper,schwarz,Occasion,1700.0,Benzin Bleifrei,False,75.0,10800,420.0,93,6100.0,Kawasaki
Strasse,orange,Occasion,1043.0,Benzin Bleifrei,False,138.0,9450,293.0,93,8284.0,Kawasaki
Strasse,schwarz,Occasion,1043.0,Benzin Bleifrei,False,138.0,7880,293.0,93,25000.0,Kawasaki
Strasse,grün,Occasion,773.0,Benzin Bleifrei,False,48.0,8500,292.0,98,8600.0,Kawasaki
Chopper,schwarz,Occasion,903.0,Benzin Bleifrei,False,50.0,5950,357.0,102,17275.0,Kawasaki
ATVQuad,Sonstiges,Occasion,633.0,Andere,False,15.0,11500,508.0,101,716.0,Kawasaki
Scooter,orange,Occasion,649.0,Benzin Bleifrei,False,64.0,3900,164.0,101,50400.0,Kawasaki
Strasse,schwarz,Occasion,1043.0,Benzin Bleifrei,False,138.0,6950,293.0,103,36374.0,Kawasaki
Strasse,Sonstiges,Occasion,599.0,Andere,False,128.0,9500,371.0,102,8900.0,Kawasaki
Strasse,grün,Occasion,773.0,Benzin Bleifrei,True,47.0,5900,292.0,104,11050.0,Kawasaki
Strasse,grün,Occasion,748.0,Benzin Bleifrei,False,106.0,5900,293.0,104,24300.0,Kawasaki
Strasse,grün,Occasion,748.0,Benzin Bleifrei,False,106.0,4580,293.0,104,31800.0,Kawasaki
Strasse,schwarz,Occasion,1043.0,Benzin Bleifrei,False,141.0,6500,293.0,105,51500.0,Kawasaki
Touring,grau,Occasion,1352.0,Benzin Bleifrei,False,155.0,8250,383.0,105,20850.0,Kawasaki
Strasse,braun,Occasion,1043.0,Andere,False,138.0,8900,293.0,110,1370.0,Kawasaki
Strasse,weiss,Occasion,748.0,Benzin Bleifrei,False,105.0,4400,293.0,110,26050.0,Kawasaki
Strasse,grau,Occasion,1043.0,Benzin Bleifrei,False,138.0,7900,293.0,114,4800.0,Kawasaki
Chopper,schwarz,Occasion,903.0,Benzin Bleifrei,False,34.0,7800,353.0,116,8900.0,Kawasaki
Strasse,grün,Occasion,249.0,Benzin Bleifrei,False,33.0,3600,244.0,116,32400.0,Kawasaki
Strasse,grün,Occasion,649.0,Benzin Bleifrei,False,72.0,4480,275.0,115,10800.0,Kawasaki
Strasse,schwarz,Occasion,1043.0,Benzin Bleifrei,False,138.0,7500,293.0,116,19700.0,Kawasaki
Strasse,Sonstiges,Occasion,649.0,Andere,True,72.0,3600,380.0,122,24000.0,Kawasaki
Strasse,weiss,Occasion,649.0,Benzin Bleifrei,False,72.0,4900,275.0,125,10700.0,Kawasaki
Strasse,grün,Occasion,249.0,Benzin Bleifrei,False,33.0,3800,244.0,125,17600.0,Kawasaki
Strasse,schwarz,Occasion,249.0,Benzin Bleifrei,False,33.0,750,244.0,127,19290.0,Kawasaki
Strasse,schwarz,Occasion,748.0,Benzin Bleifrei,False,106.0,5500,293.0,129,34500.0,Kawasaki
Strasse,weiss,Occasion,997.0,Benzin Bleifrei,False,188.0,7200,283.0,133,14100.0,Kawasaki
Strasse,grün,Occasion,676.0,Benzin Bleifrei,False,34.0,4700,277.0,133,6700.0,Kawasaki
Chopper,grau,Occasion,903.0,Benzin Bleifrei,False,50.0,39500,353.0,130,1500.0,Kawasaki
Strasse,grün,Occasion,599.0,Benzin Bleifrei,False,125.0,7500,275.0,130,16100.0,Kawasaki
Strasse,orange,Occasion,953.0,Andere,False,125.0,6400,303.0,129,24152.0,Kawasaki
Strasse,grün,Occasion,997.0,Benzin Bleifrei,False,188.0,4900,283.0,137,33000.0,Kawasaki
Strasse,schwarz,Occasion,249.0,Benzin Bleifrei,False,33.0,3500,244.0,137,29900.0,Kawasaki
Strasse,grün,Occasion,248.0,Benzin Bleifrei,True,32.0,2950,244.0,135,35596.0,Kawasaki
ATVQuad,Sonstiges,Occasion,510.0,Andere,True,15.0,12900,254.0,137,5000.0,Kawasaki
Strasse,grün,Occasion,249.0,Benzin Bleifrei,False,33.0,3900,244.0,139,4500.0,Kawasaki
Chopper,silber,Occasion,124.0,Benzin Bleifrei,False,11.0,1500,223.0,139,2400.0,Kawasaki
Strasse,blau,Occasion,1352.0,Andere,False,193.0,7900,332.0,141,10600.0,Kawasaki
Strasse,schwarz,Occasion,953.0,Benzin Bleifrei,False,125.0,6690,303.0,141,22700.0,Kawasaki
Strasse,Sonstiges,Occasion,599.0,Andere,False,125.0,5000,380.0,139,12800.0,Kawasaki
Strasse,weiss,Occasion,953.0,Benzin Bleifrei,False,125.0,6500,303.0,141,21600.0,Kawasaki
Strasse,grün,Occasion,599.0,Andere,False,125.0,6200,275.0,146,17700.0,Kawasaki
Touring,schwarz,Occasion,1352.0,Andere,False,155.0,6590,383.0,146,11000.0,Kawasaki
Strasse,grün,Occasion,953.0,Andere,False,125.0,6290,303.0,139,23300.0,Kawasaki
Strasse,blau,Occasion,748.0,Benzin Bleifrei,False,34.0,3000,301.0,144,28250.0,Kawasaki
Chopper,Sonstiges,Occasion,2053.0,Andere,False,93.0,6000,565.0,141,29000.0,Kawasaki
Strasse,Sonstiges,Occasion,748.0,Andere,True,105.0,4690,398.0,141,30029.0,Kawasaki
Touring,schwarz,Occasion,649.0,Benzin Bleifrei,False,64.0,4500,284.0,150,14500.0,Kawasaki
Strasse,orange,Occasion,599.0,Andere,False,125.0,4990,275.0,148,37000.0,Kawasaki
Strasse,grün,Occasion,998.0,Benzin Bleifrei,False,174.0,5600,271.0,151,42100.0,Kawasaki
Strasse,schwarz,Occasion,649.0,Benzin Bleifrei,False,72.0,4900,277.0,153,21800.0,Kawasaki
Strasse,orange,Occasion,599.0,Benzin Bleifrei,False,34.0,4500,275.0,152,20400.0,Kawasaki
Strasse,grün,Occasion,1352.0,Benzin Bleifrei,False,190.0,6950,327.0,157,26250.0,Kawasaki
Chopper,bordeaux,Occasion,903.0,Andere,False,50.32,4800,357.0,156,31000.0,Kawasaki
Strasse,grau,Occasion,649.0,Benzin Bleifrei,True,72.0,3500,277.0,162,44300.0,Kawasaki
Chopper,blau,Occasion,1553.0,Benzin Bleifrei,True,67.0,6600,562.0,162,40000.0,Kawasaki
Chopper,grau,Occasion,903.0,Benzin Bleifrei,False,50.0,11380,357.0,164,18000.0,Kawasaki
Strasse,grau,Occasion,649.0,Benzin Bleifrei,False,72.0,3900,279.0,164,28700.0,Kawasaki
Strasse,schwarz,Occasion,998.0,Andere,False,175.0,6400,271.0,165,17594.0,Kawasaki
Strasse,gelb,Occasion,649.0,Andere,False,72.0,3350,277.0,165,48521.0,Kawasaki
Strasse,schwarz,Occasion,649.0,Benzin verbleit,False,34.0,3000,279.0,165,26100.0,Kawasaki
Strasse,grün,Occasion,636.0,Benzin Bleifrei,True,130.0,5980,267.0,165,32433.0,Kawasaki
Strasse,braun,Occasion,748.0,Benzin Bleifrei,False,34.0,2900,293.0,175,33525.0,Kawasaki
Strasse,grün,Occasion,636.0,Andere,False,130.0,4500,263.0,176,40000.0,Kawasaki
Strasse,orange,Occasion,953.0,Benzin Bleifrei,False,127.0,4800,296.0,185,32000.0,Kawasaki
Strasse,grün,Occasion,998.0,Benzin Bleifrei,False,174.0,4900,271.0,185,35700.0,Kawasaki
Strasse,grau,Occasion,1165.0,Benzin Bleifrei,False,152.0,4500,346.0,182,47700.0,Kawasaki
Strasse,schwarz,Occasion,499.0,Benzin Bleifrei,False,46.0,3500,289.0,187,11000.0,Kawasaki
Strasse,grün,Occasion,998.0,Benzin Bleifrei,False,174.0,5900,271.0,187,22900.0,Kawasaki
Touring,blau,Occasion,499.0,Benzin Bleifrei,False,48.0,1950,275.0,187,44170.0,Kawasaki
Strasse,schwarz,Occasion,998.0,Benzin Bleifrei,False,174.0,5700,271.0,187,27400.0,Kawasaki
Chopper,Sonstiges,Occasion,2053.0,Andere,False,103.0,7200,556.0,187,60000.0,Kawasaki
Strasse,orange,Occasion,953.0,Benzin Bleifrei,False,127.0,4800,296.0,189,7100.0,Kawasaki
Strasse,schwarz,Occasion,998.0,Andere,False,175.0,5890,271.0,187,13400.0,Kawasaki
Strasse,grün,Occasion,998.0,Benzin Bleifrei,False,174.0,5900,271.0,187,21900.0,Kawasaki
Strasse,blau,Occasion,1164.0,Benzin Bleifrei,False,152.0,4650,346.0,197,17690.0,Kawasaki
Strasse,blau,Occasion,1164.0,Benzin Bleifrei,False,122.0,4350,321.0,196,23740.0,Kawasaki
Strasse,grau,Occasion,739.0,Benzin Bleifrei,False,76.0,1990,311.0,198,43233.0,Kawasaki
Strasse,grau,Occasion,499.0,Benzin Bleifrei,False,25.0,3500,274.0,198,15800.0,Kawasaki
Strasse,grau,Occasion,739.0,Benzin Bleifrei,False,76.0,2790,311.0,198,43233.0,Kawasaki
Chopper,Sonstiges,Occasion,1471.0,Andere,False,65.0,5900,541.0,197,32000.0,Kawasaki
Strasse,beige,Occasion,497.0,Benzin Bleifrei,False,50.0,3800,274.0,198,40700.0,Kawasaki
Strasse,blau,Occasion,636.0,Benzin Bleifrei,False,34.0,5450,267.0,198,20000.0,Kawasaki
Touring,blau,Occasion,1164.0,Benzin Bleifrei,False,152.0,4450,383.0,201,39000.0,Kawasaki
Strasse,schwarz,Occasion,953.0,Andere,False,127.0,4800,296.0,200,51700.0,Kawasaki
Strasse,grau,Occasion,497.0,Benzin Bleifrei,False,50.0,3900,274.0,228,31200.0,Kawasaki
Strasse,rot,Occasion,739.0,Benzin verbleit,True,76.16,2800,303.0,227,58872.0,Kawasaki
Strasse,grün,Occasion,1199.0,Benzin Bleifrei,False,178.0,1900,318.0,226,74900.0,Kawasaki
Strasse,rot,Occasion,499.0,Benzin Bleifrei,False,34.0,900,274.0,235,45000.0,Kawasaki
Strasse,rot,Occasion,899.0,Benzin Bleifrei,False,144.0,2990,284.0,235,44731.0,Kawasaki
Chopper,violett,Occasion,124.0,Benzin Bleifrei,True,12.0,2400,223.0,254,905.0,Kawasaki
Strasse,schwarz,Occasion,650.0,Benzin Bleifrei,False,47.0,3000,200.0,250,80000.0,Kawasaki
Strasse,schwarz,Occasion,499.0,Benzin Bleifrei,False,34.0,2995,289.0,260,26500.0,Kawasaki
Strasse,blau,Occasion,497.0,Benzin Bleifrei,False,27.0,3600,274.0,259,6500.0,Kawasaki
Chopper,schwarz,Occasion,124.0,Andere,False,12.0,1950,223.0,258,12000.0,Kawasaki
Chopper,blau,Occasion,805.0,Benzin Bleifrei,False,32.0,3750,329.0,261,34490.0,Kawasaki
Strasse,grün,Occasion,748.0,Benzin Bleifrei,False,110.0,3800,307.0,273,23000.0,Kawasaki
Strasse,schwarz,Occasion,498.0,Benzin Bleifrei,False,29.0,3500,274.0,272,26300.0,Kawasaki
Strasse,blau,Occasion,1052.0,Andere,False,75.0,2800,350.0,283,45000.0,Kawasaki
Chopper,schwarz,Occasion,749.0,Benzin Bleifrei,False,36.0,2500,240.0,306,31336.0,Kawasaki
Strasse,braun,Oldtimer,498.0,Benzin Bleifrei,False,60.0,12000,185.0,528,20000.0,Kawasaki
Strasse,grün,Occasion,649.0,Benzin Bleifrei,True,48.0,9800,268.0,12,10.0,Kawasaki
Strasse,grün,Occasion,636.0,Benzin Bleifrei,True,48.0,15950,267.0,12,10.0,Kawasaki
Strasse,grün,Occasion,636.0,Benzin Bleifrei,True,131.0,15950,267.0,12,10.0,Kawasaki
Strasse,grün,Occasion,649.0,Benzin Bleifrei,True,68.0,9800,268.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,649.0,Benzin Bleifrei,True,68.0,8950,262.0,12,10.0,Kawasaki
Strasse,grün,Occasion,649.0,Benzin Bleifrei,True,48.0,11450,268.0,12,10.0,Kawasaki
Strasse,grau,Occasion,649.0,Benzin Bleifrei,True,68.0,10500,262.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,649.0,Benzin Bleifrei,True,68.0,8500,262.0,12,10.0,Kawasaki
Strasse,grün,Occasion,649.0,Benzin Bleifrei,True,68.0,11450,268.0,12,10.0,Kawasaki
Strasse,grau,Occasion,649.0,Benzin Bleifrei,True,68.0,9150,262.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
Strasse,grün,Occasion,948.0,Benzin Bleifrei,True,48.0,10950,301.0,12,10.0,Kawasaki
Strasse,grau,Occasion,948.0,Benzin Bleifrei,True,48.0,10950,301.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,125.0,11950,285.0,12,10.0,Kawasaki
Strasse,grün,Occasion,948.0,Benzin Bleifrei,True,125.0,10950,285.0,12,10.0,Kawasaki
Strasse,grau,Occasion,948.0,Benzin Bleifrei,True,125.0,10950,285.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,296.0,Benzin Bleifrei,True,39.0,6750,243.0,12,10.0,Kawasaki
Strasse,grün,Occasion,296.0,Benzin Bleifrei,True,39.0,7500,243.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,998.0,Benzin Bleifrei,True,200.0,31500,313.0,12,10.0,Kawasaki
Strasse,grün,Occasion,998.0,Benzin Bleifrei,True,200.0,19500,276.0,12,10.0,Kawasaki
Chopper,grau,Occasion,649.0,Benzin Bleifrei,True,61.0,9950,300.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,998.0,Benzin Bleifrei,True,200.0,29500,313.0,12,10.0,Kawasaki
Strasse,grün,Occasion,296.0,Benzin Bleifrei,True,39.0,8500,243.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,773.0,Benzin Bleifrei,True,47.0,24500,292.0,12,10.0,Kawasaki
Chopper,schwarz,Occasion,903.0,Benzin Bleifrei,True,50.0,15950,357.0,12,10.0,Kawasaki
Strasse,grün,Occasion,948.0,Benzin Bleifrei,True,48.0,11850,301.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,1043.0,Benzin Bleifrei,True,142.0,21500,295.0,12,10.0,Kawasaki
Strasse,grün,Occasion,948.0,Benzin Bleifrei,True,48.0,11750,301.0,12,10.0,Kawasaki
Strasse,grün,Occasion,948.0,Benzin Bleifrei,True,125.0,11750,285.0,12,10.0,Kawasaki
Strasse,grau,Occasion,948.0,Benzin Bleifrei,True,48.0,11750,301.0,12,10.0,Kawasaki
Strasse,grau,Occasion,948.0,Benzin Bleifrei,True,125.0,11750,285.0,12,10.0,Kawasaki
Strasse,grün,Occasion,948.0,Benzin Bleifrei,True,125.0,11850,285.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11750,301.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,125.0,11750,285.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11750,301.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,125.0,11750,285.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11750,301.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,125.0,11950,285.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,95.0,11950,301.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11750,301.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,95.0,11750,301.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,296.0,Benzin Bleifrei,True,39.0,5950,243.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,125.0,11950,285.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,95.0,11950,301.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,95.0,11950,301.0,12,10.0,Kawasaki
Strasse,rot,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
Strasse,rot,Occasion,948.0,Benzin Bleifrei,True,95.0,11950,301.0,12,10.0,Kawasaki
Strasse,rot,Occasion,948.0,Benzin Bleifrei,True,48.0,12950,301.0,12,10.0,Kawasaki
Strasse,rot,Occasion,948.0,Benzin Bleifrei,True,95.0,12950,301.0,12,10.0,Kawasaki
Strasse,rot,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
Strasse,rot,Occasion,948.0,Benzin Bleifrei,True,48.0,12950,301.0,12,10.0,Kawasaki
Strasse,rot,Occasion,948.0,Benzin Bleifrei,True,95.0,12950,301.0,12,10.0,Kawasaki
Strasse,grau,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
Strasse,grau,Occasion,948.0,Benzin Bleifrei,True,95.0,11950,301.0,12,10.0,Kawasaki
Strasse,rot,Occasion,948.0,Benzin Bleifrei,True,95.0,11950,301.0,12,10.0,Kawasaki
Strasse,grün,Occasion,948.0,Benzin Bleifrei,True,48.0,12750,301.0,12,10.0,Kawasaki
Strasse,grün,Occasion,948.0,Benzin Bleifrei,True,95.0,12750,301.0,12,10.0,Kawasaki
Strasse,grau,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
Strasse,grau,Occasion,948.0,Benzin Bleifrei,True,95.0,11950,301.0,12,10.0,Kawasaki
Strasse,grün,Occasion,948.0,Benzin Bleifrei,True,95.0,12750,301.0,12,10.0,Kawasaki
Strasse,grün,Occasion,948.0,Benzin Bleifrei,True,48.0,12750,301.0,12,10.0,Kawasaki
Strasse,grün,Occasion,948.0,Benzin Bleifrei,True,48.0,12750,301.0,12,10.0,Kawasaki
Strasse,grün,Occasion,948.0,Benzin Bleifrei,True,95.0,12750,301.0,12,10.0,Kawasaki
Strasse,grau,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
Strasse,grau,Occasion,948.0,Benzin Bleifrei,True,95.0,11950,301.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,95.0,11950,301.0,12,10.0,Kawasaki
Strasse,rot,Occasion,948.0,Benzin Bleifrei,True,95.0,12950,301.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
Strasse,grau,Occasion,1043.0,Benzin Bleifrei,True,142.0,16750,295.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,95.0,11950,301.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,649.0,Benzin Bleifrei,True,48.0,8950,262.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,95.0,11950,301.0,12,10.0,Kawasaki
Strasse,rot,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
Strasse,grün,Occasion,649.0,Benzin Bleifrei,True,48.0,8750,262.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,649.0,Benzin Bleifrei,True,68.0,8950,262.0,12,10.0,Kawasaki
Strasse,grau,Occasion,649.0,Benzin Bleifrei,True,48.0,9500,268.0,12,10.0,Kawasaki
Strasse,grau,Occasion,649.0,Benzin Bleifrei,True,68.0,9500,268.0,12,10.0,Kawasaki
Strasse,grün,Occasion,649.0,Benzin Bleifrei,True,48.0,8950,262.0,12,10.0,Kawasaki
Strasse,grün,Occasion,649.0,Benzin Bleifrei,True,68.0,8950,262.0,12,10.0,Kawasaki
Strasse,rot,Occasion,948.0,Benzin Bleifrei,True,95.0,11950,301.0,12,10.0,Kawasaki
Strasse,grün,Occasion,649.0,Benzin Bleifrei,True,68.0,8750,262.0,12,10.0,Kawasaki
Strasse,grün,Occasion,399.0,Benzin Bleifrei,True,45.0,7500,247.0,12,10.0,Kawasaki
Strasse,grün,Occasion,636.0,Benzin Bleifrei,True,48.0,15950,267.0,12,10.0,Kawasaki
Strasse,grün,Occasion,636.0,Benzin Bleifrei,True,131.0,15950,267.0,12,10.0,Kawasaki
Chopper,grau,Occasion,649.0,Benzin Bleifrei,True,61.0,10950,300.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,125.0,11850,285.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11850,301.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,125.0,10850,285.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11850,301.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,125.0,11850,285.0,12,10.0,Kawasaki
Strasse,grau,Occasion,948.0,Benzin Bleifrei,True,48.0,11850,301.0,12,10.0,Kawasaki
Strasse,grau,Occasion,948.0,Benzin Bleifrei,True,125.0,11850,285.0,12,10.0,Kawasaki
Strasse,grün,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
Strasse,grün,Occasion,948.0,Benzin Bleifrei,True,125.0,11950,285.0,12,10.0,Kawasaki
Strasse,grau,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
Strasse,grau,Occasion,948.0,Benzin Bleifrei,True,125.0,11950,285.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11850,301.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,11950,301.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,125.0,11950,285.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,10950,301.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,125.0,10950,285.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,48.0,10950,301.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,1043.0,Benzin Bleifrei,True,142.0,16950,295.0,12,10.0,Kawasaki
Strasse,braun,Occasion,773.0,Benzin Bleifrei,True,48.0,10750,292.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,649.0,Benzin Bleifrei,True,48.0,8950,262.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,948.0,Benzin Bleifrei,True,125.0,10950,285.0,12,10.0,Kawasaki
Strasse,schwarz,Occasion,649.0,Benzin Bleifrei,True,48.0,8500,262.0,12,10.0,Kawasaki
Strasse,grau,Occasion,649.0,Benzin Bleifrei,True,48.0,9150,262.0,12,10.0,Kawasaki
Strasse,schwarz,Neu,749.0,Benzin Bleifrei,True,114.0,9795,288.0,0,1.0,Suzuki
Strasse,mehrfarbig,Neu,124.0,Benzin Bleifrei,True,14.0,4439,209.0,11,4.0,Suzuki
Strasse,blau,Vorführmodell,749.0,Benzin Bleifrei,True,114.0,8967,288.0,11,881.0,Suzuki
Strasse,blau,Occasion,125.0,Benzin Bleifrei,False,9.0,2950,114.0,475,8900.0,Suzuki
